PARTNUMBER,CATENTRY_ID,BRAND,CATEGORY,NAME,ATTRIBUTENAME,ATTRIBUTE,SHORTDESCRIPTION,LONGDESCRIPTION,OFFERPRICE
AuroraWMDRS-572,10586,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,L,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-573,10587,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XL,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-573,10587,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Blue,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-574,10588,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XXL,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-574,10588,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Blue,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-575,10589,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Pink,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-575,10589,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XS,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-576,10590,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Pink,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-576,10590,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,S,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-577,10591,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Pink,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-577,10591,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,M,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-578,10592,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Pink,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-578,10592,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,L,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-579,10593,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,Pink,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-579,10593,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XL,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-580,10594,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,White,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-580,10594,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XS,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-581,10595,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,White,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-581,10595,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,S,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-582,10596,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,White,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-582,10596,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,M,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-583,10597,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,White,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-583,10597,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XL,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-584,10598,Versatil,Topwear,Versatil Casual Evening Dress,swatchSize,XXL,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-584,10598,Versatil,Topwear,Versatil Casual Evening Dress,swatchcolor,White,Sleeveless slip dress with ruffled front and lace work,"A simple and elegant dress with a ruffled top and lace straps, along with an empire waist. The layered, gored skirt completes the look, and you'll feel as light as a cloud wearing this chic dress.",50
AuroraWMDRS-585,10599,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-585,10599,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,XS,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-586,10600,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-586,10600,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,S,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-587,10601,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-587,10601,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,M,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-588,10602,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-588,10602,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,L,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-589,10603,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-589,10603,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,XL,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-590,10604,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Green,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-590,10604,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,XXL,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-591,10605,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Red,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-591,10605,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,XS,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-592,10606,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Red,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-592,10606,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,S,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-593,10607,Versatil,Topwear,Versatil Plaid Party Dress,swatchcolor,Red,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
AuroraWMDRS-593,10607,Versatil,Topwear,Versatil Plaid Party Dress,swatchSize,M,Sleeveless plaid casual dress with empire waist,Simple plaid dress with empire waist cinched with a black belt. The front pockets add a modern practical look and feel.,50
